Casebook Version,Form Name,Form Contents Restricted,Item Group Name,Item Group Label,Item Group External ID,Item Group SDTM Name,Item Name,Item Label,Item External ID,Item SDTM Name,Data Type,Codelist,Codelist External ID,Unit,Unit External ID
2,AE,No,ig_AE3,Adverse Events of Special Interest (AESI),ig_AE3,,AESIGRCHG1,AESI Grade Change,AESIGRCHG1,,Text,cl_YN1,cl_YN1,,
2,AE,No,ig_AE3,Adverse Events of Special Interest (AESI),ig_AE3,,AESISTDAT3,AESI Start Date,AESISTDAT3,,Date,,,,
2,AE,No,ig_AE3,Adverse Events of Special Interest (AESI),ig_AE3,,AESIENDAT3,AESI Stop Date,AESIENDAT3,,Date,,,,
2,AE,No,ig_AE3,Adverse Events of Special Interest (AESI),ig_AE3,,AESIGR6,AESI Grade,AESIGR6,,Text,cl_AEGRADE1,cl_AEGRADE1,,
2,AE,No,ig_AE3,Adverse Events of Special Interest (AESI),ig_AE3,,AESIENDAT6,AESI Stop Date,AESIENDAT6,,Date,,,,
2,AE,No,ig_AE3,Adverse Events of Special Interest (AESI),ig_AE3,,AESISTDAT2,AESI Start Date,AESISTDAT2,,Date,,,,
2,AE,No,ig_AE3,Adverse Events of Special Interest (AESI),ig_AE3,,AESIENDAT8,AESI Stop Date,AESIENDAT8,,Date,,,,
2,AE,No,ig_AE3,Adverse Events of Special Interest (AESI),ig_AE3,,AESIENDAT2,AESI Stop Date,AESIENDAT2,,Date,,,,
2,AE,No,ig_AE3,Adverse Events of Special Interest (AESI),ig_AE3,,AESISTDAT8,AESI Start Date,AESISTDAT8,,Date,,,,
2,AE,No,ig_AE3,Adverse Events of Special Interest (AESI),ig_AE3,,AESIGRCHG5,AESI Grade Change,AESIGRCHG5,,Text,cl_YN1,cl_YN1,,
2,AE,No,ig_AE3,Adverse Events of Special Interest (AESI),ig_AE3,,AESIENDAT7,AESI Stop Date,AESIENDAT7,,Date,,,,
2,AE,No,ig_AE3,Adverse Events of Special Interest (AESI),ig_AE3,,AESISTDAT4,AESI Start Date,AESISTDAT4,,Date,,,,
2,AE,No,ig_AE3,Adverse Events of Special Interest (AESI),ig_AE3,,AESISTDAT7,AESI Start Date,AESISTDAT7,,Date,,,,
2,AE,No,ig_AE3,Adverse Events of Special Interest (AESI),ig_AE3,,AESIGR2,AESI Grade,AESIGR2,,Text,cl_AEGRADE1,cl_AEGRADE1,,
2,AE,No,ig_AE3,Adverse Events of Special Interest (AESI),ig_AE3,,AESIGR4,AESI Grade,AESIGR4,,Text,cl_AEGRADE1,cl_AEGRADE1,,
2,AE,No,ig_AE3,Adverse Events of Special Interest (AESI),ig_AE3,,AESIGRCHG2,AESI Grade Change,AESIGRCHG2,,Text,cl_YN1,cl_YN1,,
2,AE,No,ig_AE3,Adverse Events of Special Interest (AESI),ig_AE3,,AESIGR1,AESI Grade,AESIGR1,,Text,cl_AEGRADE1,cl_AEGRADE1,,
2,AE,No,ig_AE3,Adverse Events of Special Interest (AESI),ig_AE3,,AESIENDAT4,AESI Stop Date,AESIENDAT4,,Date,,,,
2,AE,No,ig_AE3,Adverse Events of Special Interest (AESI),ig_AE3,,AESIENDAT5,AESI Stop Date,AESIENDAT5,,Date,,,,
2,AE,No,ig_AE3,Adverse Events of Special Interest (AESI),ig_AE3,,AESIGR3,AESI Grade,AESIGR3,,Text,cl_AEGRADE1,cl_AEGRADE1,,
2,AE,No,ig_AE3,Adverse Events of Special Interest (AESI),ig_AE3,,AESIGRCHG7,AESI Grade Change,AESIGRCHG7,,Text,cl_YN1,cl_YN1,,
2,AE,No,ig_AE3,Adverse Events of Special Interest (AESI),ig_AE3,,AESIGR5,AESI Grade,AESIGR5,,Text,cl_AEGRADE1,cl_AEGRADE1,,
2,AE,No,ig_AE3,Adverse Events of Special Interest (AESI),ig_AE3,,AESISTDAT1,AESI Start Date,AESISTDAT1,,Date,,,,
2,AE,No,ig_AE3,Adverse Events of Special Interest (AESI),ig_AE3,,AESIENDAT1,AESI Stop Date,AESIENDAT1,,Date,,,,
2,AE,No,ig_AE3,Adverse Events of Special Interest (AESI),ig_AE3,,AESIGR7,AESI Grade,AESIGR7,,Text,cl_AEGRADE1,cl_AEGRADE1,,
2,AE,No,ig_AE3,Adverse Events of Special Interest (AESI),ig_AE3,,AESISTDAT5,AESI Start Date,AESISTDAT5,,Date,,,,
2,AE,No,ig_AE3,Adverse Events of Special Interest (AESI),ig_AE3,,AESIGRCHG8,AESI Grade Change,AESIGRCHG8,,Text,cl_YN1,cl_YN1,,
2,AE,No,ig_AE2,Serious Adverse Event,ig_AE2,,AESEV,AE or SAE?,AESEV,,Text,cl_AESAE1,cl_AESAE1,,
2,AE,No,ig_AE2,Serious Adverse Event,ig_AE2,,AESI,Was this an AE of special interest with multiple changes in grades?,AESI,,Text,cl_YN1,cl_YN1,,
2,AE,No,ig_AE2,Serious Adverse Event,ig_AE2,,AESER,Seriousness as listed on the SAE form,AESER,,Text,cl_AESER1,cl_AESER1,,
2,AE,No,ig_AE2,Serious Adverse Event,ig_AE2,,AESAESTDAT,Date the event became an SAE,AESAESTDAT,,Date,,,,
2,AE,No,ig_AE1,Adverse Event,ig_AE1,,AERELSPOTH,Specify Other Attribution,AERELSPOTH,,Text,,,,
2,AE,No,ig_AE1,Adverse Event,ig_AE1,,AEENDAT,Stop Date,AEENDAT,,Date,,,,
2,AE,No,ig_AE1,Adverse Event,ig_AE1,,AEACN,Action Taken,AEACN,,Text,cl_AEACN1,cl_AEACN1,,
2,AE,No,ig_AE1,Adverse Event,ig_AE1,,AE_LABEL6,Please ensure that the date of death has been entered on the End of Study CRF appropriately.,AE_LABEL6,,Text,,,,
2,AE,No,ig_AE1,Adverse Event,ig_AE1,,AEREL,T-cell Attribution,AEREL,,Text,cl_AETCELLATTRIB1,cl_AETCELLATTRIB1,,
2,AE,No,ig_AE1,Adverse Event,ig_AE1,,AESTDAT,Start Date,AESTDAT,,Date,,,,
2,AE,No,ig_AE1,Adverse Event,ig_AE1,,AERELOTH,Other Attribution,AERELOTH,,Text,cl_AEOTHRATTRIB1,cl_AEOTHRATTRIB1,,
2,AE,No,ig_AE1,Adverse Event,ig_AE1,,AE_LABEL4,Action Taken will be evaluated with respect to study treatment only. ,AE_LABEL4,,Text,,,,
2,AE,No,ig_AE1,Adverse Event,ig_AE1,,AETOX,Toxicity,AETOX,,Text,,,,
2,AE,No,ig_AE1,Adverse Event,ig_AE1,,AEONSET,Event Onset,AEONSET,,Text,cl_AEEVENTONSET1,cl_AEEVENTONSET1,,
2,AE,No,ig_AE1,Adverse Event,ig_AE1,,AETRTINTP,T-cell Expectedness,AETRTINTP,,Text,cl_YN1,cl_YN1,,
2,AE,No,ig_AE1,Adverse Event,ig_AE1,,AECAT,CTCAE Category,AECAT,,Text,cl_CTCAECAT1,cl_CTCAECAT1,,
2,AE,No,ig_AE1,Adverse Event,ig_AE1,,AETRTINTPOTH,Other Expectedness,AETRTINTPOTH,,Text,cl_YN1,cl_YN1,,
2,AE,No,ig_AE1,Adverse Event,ig_AE1,,AE_LABEL5,Please refer to the CCGs for more comprehensive instructions.,AE_LABEL5,,Text,,,,
2,AE,No,ig_AE1,Adverse Event,ig_AE1,,AETOXGR,Grade,AETOXGR,,Text,cl_AEGRADE1,cl_AEGRADE1,,
2,AE,No,ig_AE1,Adverse Event,ig_AE1,,AETOXTERM,Additional Toxicity Details,AETOXTERM,,Text,,,,
2,AE,No,ig_AE1,Adverse Event,ig_AE1,,AEONGO,Event Ongoing,AEONGO,,Text,cl_AEONGO1,cl_AEONGO1,,
2,CM,No,ig_CM,Concomitant Medication,ig_CM,,CMSTDAT,Start Date,CMSTDAT,,Date,,,,
2,CM,No,ig_CM,Concomitant Medication,ig_CM,,CMDSTXT,Dose,CMDSTXT,,Text,,,,
2,CM,No,ig_CM,Concomitant Medication,ig_CM,,CMTRT,Medication/Therapy,CMTRT,,Text,,,,
2,CM,No,ig_CM,Concomitant Medication,ig_CM,,CMDOSUOTH,Specify Other Unit,CMDOSUOTH,,Text,,,,
2,CM,No,ig_CM,Concomitant Medication,ig_CM,,CMONGO,Ongoing,CMONGO,,Text,cl_YN1,cl_YN1,,
2,CM,No,ig_CM,Concomitant Medication,ig_CM,,CM_LABEL1,Please ensure that the AE has been entered on the Adverse Event CRF appropriately.,CM_LABEL1,,Text,,,,
2,CM,No,ig_CM,Concomitant Medication,ig_CM,,STUDYPHS,Study Phase,STUDYPHS,,Text,cl_STUDYPHS1,cl_STUDYPHS1,,
2,CM,No,ig_CM,Concomitant Medication,ig_CM,,CMDOSFRQ,Frequency,CMDOSFRQ,,Text,cl_CMFREQ1,cl_CMFREQ1,,
2,CM,No,ig_CM,Concomitant Medication,ig_CM,,CMROUTEOTH,Specify Other Route,CMROUTEOTH,,Text,,,,
2,CM,No,ig_CM,Concomitant Medication,ig_CM,,CMINDC,Indication,CMINDC,,Text,,,,
2,CM,No,ig_CM,Concomitant Medication,ig_CM,,CM_LABEL2,ConMeds received prior to initiation of study treatment will be categorized as 'Primary Treatment' medications.,CM_LABEL2,,Text,,,,
2,CM,No,ig_CM,Concomitant Medication,ig_CM,,CMROUTE,Route,CMROUTE,,Text,cl_CMROUTE1,cl_CMROUTE1,,
2,CM,No,ig_CM,Concomitant Medication,ig_CM,,CMAEYN,Was this medication given for an AE?,CMAEYN,,Text,cl_YN1,cl_YN1,,
2,CM,No,ig_CM,Concomitant Medication,ig_CM,,CMENDAT,Stop Date,CMENDAT,,Date,,,,
2,CM,No,ig_CM,Concomitant Medication,ig_CM,,CMDOSU,Unit,CMDOSU,,Text,cl_CMUNIT1,cl_CMUNIT1,,
2,CM,No,ig_CM,Concomitant Medication,ig_CM,,CMFRQOTH,Specify Other Frequency,CMFRQOTH,,Text,,,,
2,CECRS,No,ig_CECRS8,Systemic Anti-cytokine Therapy,ig_CECRS8,,CETRTENTA,Entanercept,CETRTENTA,,Text,cl_YN1,cl_YN1,,
2,CECRS,No,ig_CECRS8,Systemic Anti-cytokine Therapy,ig_CECRS8,,CETRTSILT,Siltuximab,CETRTSILT,,Text,cl_YN1,cl_YN1,,
2,CECRS,No,ig_CECRS8,Systemic Anti-cytokine Therapy,ig_CECRS8,,CECRS_LABEL2,Reminder: Any anti-cytokine therapies administered must also be recorded on the Concomitant Medication CRF in parallel. ,CECRS_LABEL2,,Text,,,,
2,CECRS,No,ig_CECRS8,Systemic Anti-cytokine Therapy,ig_CECRS8,,CETRTANAK,Anakinra,CETRTANAK,,Text,cl_YN1,cl_YN1,,
2,CECRS,No,ig_CECRS8,Systemic Anti-cytokine Therapy,ig_CECRS8,,CETRTTOCI,Tocilizumab,CETRTTOCI,,Text,cl_YN1,cl_YN1,,
2,CECRS,No,ig_CECRS8,Systemic Anti-cytokine Therapy,ig_CECRS8,,CETRTOTH,Other anti-cytokine therapy,CETRTOTH,,Text,cl_YN1,cl_YN1,,
2,CECRS,No,ig_CECRS8,Systemic Anti-cytokine Therapy,ig_CECRS8,,CETRTCORT,Corticosteroids,CETRTCORT,,Text,cl_YN1,cl_YN1,,
2,CECRS,No,ig_CECRS8,Systemic Anti-cytokine Therapy,ig_CECRS8,,CETRTSPOTH,Specify other anti-cytokine therapy,CETRTSPOTH,,Text,,,,
2,CECRS,No,ig_CECRS8,Systemic Anti-cytokine Therapy,ig_CECRS8,,CETRTOCCUR,Was systemic anti-cytokine therapy given?,CETRTOCCUR,,Text,cl_YN1,cl_YN1,,
2,CECRS,No,ig_CECRS5,Subject Intubated and on Mechanical Ventilation,ig_CECRS5,,CEINTSTDAT,Intubation Start Date,CEINTSTDAT,,Date,,,,
2,CECRS,No,ig_CECRS5,Subject Intubated and on Mechanical Ventilation,ig_CECRS5,,CEINTYN,Was subject intubated and on mechanical ventilation?,CEINTYN,,Text,cl_YN1,cl_YN1,,
2,CECRS,No,ig_CECRS5,Subject Intubated and on Mechanical Ventilation,ig_CECRS5,,CEINTSTTM,Intubation Start Time,CEINTSTTM,,Time,,,,
2,CECRS,No,ig_CECRS5,Subject Intubated and on Mechanical Ventilation,ig_CECRS5,,CEINTENRF,Subject remains intubated and on mechanical ventilation at end of CRS?,CEINTENRF,,Text,cl_YNUNK1,cl_YNUNK1,,
2,CECRS,No,ig_CECRS5,Subject Intubated and on Mechanical Ventilation,ig_CECRS5,,CEINTENTM,Intubation Stop Time,CEINTENTM,,Time,,,,
2,CECRS,No,ig_CECRS5,Subject Intubated and on Mechanical Ventilation,ig_CECRS5,,CEINTMAXFIO,Maximum FIO2 (%),CEINTMAXFIO,,Integer,,,,
2,CECRS,No,ig_CECRS5,Subject Intubated and on Mechanical Ventilation,ig_CECRS5,,CEINTENDAT,Intubation Stop Date,CEINTENDAT,,Date,,,,
2,CECRS,No,ig_CECRS2,Onset of Fever,ig_CECRS2,,CEHFSTTM,Highest Fever Time,CEHFSTTM,,Time,,,,
2,CECRS,No,ig_CECRS2,Onset of Fever,ig_CECRS2,,CEFSTDAT,Fever Start Date,CEFSTDAT,,Date,,,,
2,CECRS,No,ig_CECRS2,Onset of Fever,ig_CECRS2,,CEFHFOCCUR,Does subject have onset of fever (>=38 C or 100.4 F)?,CEFHFOCCUR,,Text,cl_YN1,cl_YN1,,
2,CECRS,No,ig_CECRS2,Onset of Fever,ig_CECRS2,,CEFENDAT,Fever Stop Date,CEFENDAT,,Date,,,,
2,CECRS,No,ig_CECRS2,Onset of Fever,ig_CECRS2,,CEHFOCCUR,Highest Fever,CEHFOCCUR,,Float,,,mu_HUPTEMPERATURE,mu_HUPTEMPERATURE
2,CECRS,No,ig_CECRS2,Onset of Fever,ig_CECRS2,,CEFENTM,Fever Stop Time,CEFENTM,,Time,,,,
2,CECRS,No,ig_CECRS2,Onset of Fever,ig_CECRS2,,CEHFSTDAT,Highest Fever Date,CEHFSTDAT,,Date,,,,
2,CECRS,No,ig_CECRS2,Onset of Fever,ig_CECRS2,,CEFSTTM,Fever Start Time,CEFSTTM,,Time,,,,
2,CECRS,No,ig_CECRS9,Other Anti-T Cell Therapy,ig_CECRS9,,CETRTATOCCUR,Was the subject given other anti-T cell therapies?,CETRTATOCCUR,,Text,cl_YN1,cl_YN1,,
2,CECRS,No,ig_CECRS9,Other Anti-T Cell Therapy,ig_CECRS9,,CETRTATATG,ATG,CETRTATATG,,Text,cl_YN1,cl_YN1,,
2,CECRS,No,ig_CECRS9,Other Anti-T Cell Therapy,ig_CECRS9,,CETRTATCYCL,Cyclophosphamide,CETRTATCYCL,,Text,cl_YN1,cl_YN1,,
2,CECRS,No,ig_CECRS9,Other Anti-T Cell Therapy,ig_CECRS9,,CETRTATSPOTH,Specify Other Anti-T Cell Therapy,CETRTATSPOTH,,Text,,,,
2,CECRS,No,ig_CECRS9,Other Anti-T Cell Therapy,ig_CECRS9,,CECRS_LABEL3,Reminder: Any anti-T cell therapies administered must also be recorded on the Concomitant Medication CRF in parallel. ,CECRS_LABEL3,,Text,,,,
2,CECRS,No,ig_CECRS9,Other Anti-T Cell Therapy,ig_CECRS9,,CETRTATOTH,Other Anti-T Cell Therapy,CETRTATOTH,,Text,cl_YN1,cl_YN1,,
2,CECRS,No,ig_CECRS1,Cytokine Release Syndrome,ig_CECRS1,,AEREF,AE Reference #,AEREF,,Integer,,,,
2,CECRS,No,ig_CECRS1,Cytokine Release Syndrome,ig_CECRS1,,CECRSINFDAT,Date of Last Infusion Received,CECRSINFDAT,,Date,,,,
2,CECRS,No,ig_CECRS1,Cytokine Release Syndrome,ig_CECRS1,,CECRSINFTYP,Last Infusion Type Received,CECRSINFTYP,,Text,cl_CECRSINFTYP,cl_CECRSINFTYP,,
2,CECRS,No,ig_CECRS1,Cytokine Release Syndrome,ig_CECRS1,,CECRSOCCUR,Was CRS observed?,CECRSOCCUR,,Text,cl_YN1,cl_YN1,,
2,CECRS,No,ig_CECRS1,Cytokine Release Syndrome,ig_CECRS1,,CECRS_LABEL1,"If the subject experiences CRS, “Cytokine Release Syndrome” must also be documented as an AE on the Adverse Events eCRF.",CECRS_LABEL1,,Text,,,,
2,CECRS,No,ig_CECRS7,Oxygen Supplementation,ig_CECRS7,,CEOXYMAXOXY,Maximum Oxygen Supplementation (e.g.O2 %),CEOXYMAXOXY,,Integer,,,,
2,CECRS,No,ig_CECRS7,Oxygen Supplementation,ig_CECRS7,,CEOXYOCCUR,"For subjects who were not on mechanical ventilation or CPAP/BiPAP, was oxygen supplementation given?",CEOXYOCCUR,,Text,cl_YNNA1,cl_YNNA1,,
2,CECRS,No,ig_CECRS7,Oxygen Supplementation,ig_CECRS7,,CEOXYSTDAT,Oxygen Start Date,CEOXYSTDAT,,Date,,,,
2,CECRS,No,ig_CECRS7,Oxygen Supplementation,ig_CECRS7,,CEOXYMAXDAT,Date of Maximum Oxygen Requirement,CEOXYMAXDAT,,Date,,,,
2,CECRS,No,ig_CECRS7,Oxygen Supplementation,ig_CECRS7,,CEOXYOTH,"Other, specify",CEOXYOTH,,Text,,,,
2,CECRS,No,ig_CECRS7,Oxygen Supplementation,ig_CECRS7,,CEOXYENDAT,Oxygen Stop Date,CEOXYENDAT,,Date,,,,
2,CECRS,No,ig_CECRS7,Oxygen Supplementation,ig_CECRS7,,CEOXYSTTM,Oxygen Start Time,CEOXYSTTM,,Time,,,,
2,CECRS,No,ig_CECRS7,Oxygen Supplementation,ig_CECRS7,,CEOXYMD,Mode,CEOXYMD,,Text,cl_OXYMD1,cl_OXYMD1,,
2,CECRS,No,ig_CECRS7,Oxygen Supplementation,ig_CECRS7,,CEOXYDOS,Unit,CEOXYDOS,,Text,cl_CEOXYDOS,cl_CEOXYDOS,,
2,CECRS,No,ig_CECRS3,Subject Admitted to ICU,ig_CECRS3,,CEICUENDAT,ICU Discharge Date,CEICUENDAT,,Date,,,,
2,CECRS,No,ig_CECRS3,Subject Admitted to ICU,ig_CECRS3,,CEICUOCCUR,Was subject admitted to ICU?,CEICUOCCUR,,Text,cl_YN1,cl_YN1,,
2,CECRS,No,ig_CECRS3,Subject Admitted to ICU,ig_CECRS3,,CEICUSTDAT,ICU Admission Date,CEICUSTDAT,,Date,,,,
2,CECRS,No,ig_CECRS6,Subject on CPAP or BiPAP,ig_CECRS6,,CEPAPENDAT,CPAP or BiPAP Stop Date,CEPAPENDAT,,Date,,,,
2,CECRS,No,ig_CECRS6,Subject on CPAP or BiPAP,ig_CECRS6,,CEPAPOCCUR,Was subject on CPAP or BiPAP?,CEPAPOCCUR,,Text,cl_YN1,cl_YN1,,
2,CECRS,No,ig_CECRS6,Subject on CPAP or BiPAP,ig_CECRS6,,CEPAPENRF,Subject on CPAP or BiPAP at end of CRS?,CEPAPENRF,,Text,cl_YNUNK1,cl_YNUNK1,,
2,CECRS,No,ig_CECRS6,Subject on CPAP or BiPAP,ig_CECRS6,,CEPAPSTTM,CPAP or BiPAP Start Time,CEPAPSTTM,,Time,,,,
2,CECRS,No,ig_CECRS6,Subject on CPAP or BiPAP,ig_CECRS6,,CEPAPSTDAT,CPAP or BiPAP Start Date,CEPAPSTDAT,,Date,,,,
2,CECRS,No,ig_CECRS4,Hypotension that Required Intervention,ig_CECRS4,,CECRS_LABEL5,Reminder: Record applicable IV fluids on the Concomitant Medcation CRF in parallel as per the CRF Completion Guidelines.,CECRS_LABEL5,,Text,,,,
2,CECRS,No,ig_CECRS4,Hypotension that Required Intervention,ig_CECRS4,,CEHPVAS,Was Vasopressin used?,CEHPVAS,,Text,cl_YN1,cl_YN1,,
2,CECRS,No,ig_CECRS4,Hypotension that Required Intervention,ig_CECRS4,,CENOREDOS,Norepinephrine,CENOREDOS,,Text,cl_YN1,cl_YN1,,
2,CECRS,No,ig_CECRS4,Hypotension that Required Intervention,ig_CECRS4,,CEHPVAS2,Were two or more vasopressors used excluding vasopressin?,CEHPVAS2,,Text,cl_YN1,cl_YN1,,
2,CECRS,No,ig_CECRS4,Hypotension that Required Intervention,ig_CECRS4,,CEHPPSUP,Was pressor support used?,CEHPPSUP,,Text,cl_YN1,cl_YN1,,
2,CECRS,No,ig_CECRS4,Hypotension that Required Intervention,ig_CECRS4,,CEPHENDOS,Phenylephrine,CEPHENDOS,,Text,cl_YN1,cl_YN1,,
2,CECRS,No,ig_CECRS4,Hypotension that Required Intervention,ig_CECRS4,,CEHPOCCUR,Was hypotension that required intervention observed?,CEHPOCCUR,,Text,cl_YN1,cl_YN1,,
2,CECRS,No,ig_CECRS4,Hypotension that Required Intervention,ig_CECRS4,,CECRS_LABEL4,Reminder: Any pressors administered must also be recorded on the Concomitant Medication CRF in parallel. ,CECRS_LABEL4,,Text,,,,
2,CECRS,No,ig_CECRS4,Hypotension that Required Intervention,ig_CECRS4,,CEEPINDOS,Epinephrine,CEEPINDOS,,Text,cl_YN1,cl_YN1,,
2,CECRS,No,ig_CECRS4,Hypotension that Required Intervention,ig_CECRS4,,CEDOPADOS,Dopamine,CEDOPADOS,,Text,cl_YN1,cl_YN1,,
2,CECRS,No,ig_CECRS4,Hypotension that Required Intervention,ig_CECRS4,,CEHPTMT,Were IV fluids used to treat hypotension?,CEHPTMT,,Text,cl_YN1,cl_YN1,,
2,ICANS,No,ig_ICANS2,ICANS CAR Neurotoxicity Grading Criteria,ig_ICANS2,,AEREF,AE Reference #,AEREF,,Integer,,,,
2,ICANS,No,ig_ICANS2,ICANS CAR Neurotoxicity Grading Criteria,ig_ICANS2,,CARTOXSTDAT,CAR Neurotoxicity Start Date,CARTOXSTDAT,,Date,,,,
2,ICANS,No,ig_ICANS2,ICANS CAR Neurotoxicity Grading Criteria,ig_ICANS2,,ICPOCCUR,Elevated Intracranial Pressure (ICP) / Cerebral Edema,ICPOCCUR,,Text,cl_GRADE3,cl_GRADE3,,
2,ICANS,No,ig_ICANS2,ICANS CAR Neurotoxicity Grading Criteria,ig_ICANS2,,ICEORRES,ICE Score,ICEORRES,,Text,cl_GRADE2,cl_GRADE2,,
2,ICANS,No,ig_ICANS2,ICANS CAR Neurotoxicity Grading Criteria,ig_ICANS2,,DLCOCCUR,Depressed Level of Consciousness,DLCOCCUR,,Text,cl_GRADE2,cl_GRADE2,,
2,ICANS,No,ig_ICANS2,ICANS CAR Neurotoxicity Grading Criteria,ig_ICANS2,,ICANS_LABEL2,Refer to the ICANS grading scale within the study protocol. Select the applicable CAR Neurotoxicity grade for each criteria below. Select “Not Applicable” if the assessment was not performed for any reason or the Subject did not experience this condition.,ICANS_LABEL2,,Text,,,,
2,ICANS,No,ig_ICANS2,ICANS CAR Neurotoxicity Grading Criteria,ig_ICANS2,,SOCCUR,Seizure,SOCCUR,,Text,cl_GRADE3,cl_GRADE3,,
2,ICANS,No,ig_ICANS2,ICANS CAR Neurotoxicity Grading Criteria,ig_ICANS2,,MWOCCUR,Motor Weakness,MWOCCUR,,Text,cl_GRADE4,cl_GRADE4,,
2,ICANS,No,ig_ICANS1,ICANS CAR Neurotoxicity,ig_ICANS1,,ICANS_LABEL1,"The ICANS CRF is designed to provide supportive data for CAR Neurotoxicity Adverse Events.  This CRF is required for all infused subjects and should be completed to document the presence or absence of CAR Neurotoxicity.  If the subject experiences more than one episode of CAR Neurotoxicity, a new CRF should be created for each event.",ICANS_LABEL1,,Text,,,,
2,ICANS,No,ig_ICANS1,ICANS CAR Neurotoxicity,ig_ICANS1,,CARTOXYN,Did the subject experience a CAR Neurotoxicity adverse event?,CARTOXYN,,Text,cl_YN1,cl_YN1,,
2,LPMHCONF,No,ig_LPMH1,Medical History Confirmation,ig_LPMHCONF,,MHYN,Medical History to Report?,MHYN,,Text,cl_YN1,cl_YN1,,
2,MH,No,ig_MH1,Medical History,ig_MH1,,STUDYPHSPRE,Study Phase,STUDYPHSPRE,,Text,cl_STUDYPHSPRE1,cl_STUDYPHSPRE1,,
2,MH,No,ig_MH1,Medical History,ig_MH1,,MHSTDAT,Date of Onset,MHSTDAT,,Date,,,,
2,MH,No,ig_MH1,Medical History,ig_MH1,,MH_LABEL1,"Do not include the diagnosis under investigation or prior treatments for this diagnosis on this CRF. List all relevant medical history and current medical conditions (including cancer related conditions and symptoms, allergies, etc). Please refer to the CCGs for additional entry guidance.",MH_LABEL1,,Text,,,,
2,MH,No,ig_MH1,Medical History,ig_MH1,,MHTERMTXT,Additional Detail,MHTERMTXT,,Text,,,,
2,MH,No,ig_MH1,Medical History,ig_MH1,,MHCAT,Body Category,MHCAT,,Text,cl_BCAT1,cl_BCAT1,,
2,MH,No,ig_MH1,Medical History,ig_MH1,,MHONGO,Ongoing,MHONGO,,Text,cl_YN1,cl_YN1,,
2,MH,No,ig_MH1,Medical History,ig_MH1,,MHCATOTH,Other Body Category,MHCATOTH,,Text,,,,
2,MH,No,ig_MH1,Medical History,ig_MH1,,MHGRADE,Grade,MHGRADE,,Text,cl_GRADE1,cl_GRADE1,,
2,MH,No,ig_MH1,Medical History,ig_MH1,,MHTERM,Condition/History,MHTERM,,Text,,,,
2,PRANP,No,ig_PRANP2,Prior Antineoplastic (ANP) Therapy,ig_PRANP2,,ANPREASDISCOTH,Specify Other Reason for Discontinuation,ANPREASDISCOTH,,Text,,,,
2,PRANP,No,ig_PRANP2,Prior Antineoplastic (ANP) Therapy,ig_PRANP2,,ANPCAT,Therapy Type,ANPCAT,,Text,cl_ANPTRTCAT1,cl_ANPTRTCAT1,,
2,PRANP,No,ig_PRANP2,Prior Antineoplastic (ANP) Therapy,ig_PRANP2,,ANPSTDAT,Start Date,ANPSTDAT,,Date,,,,
2,PRANP,No,ig_PRANP2,Prior Antineoplastic (ANP) Therapy,ig_PRANP2,,ANPREASDISC,Reason for Discontinuation,ANPREASDISC,,Text,cl_ANPREASDISC1,cl_ANPREASDISC1,,
2,PRANP,No,ig_PRANP2,Prior Antineoplastic (ANP) Therapy,ig_PRANP2,,PRANPENDDAT,Stop Date,PRANPENDDAT,,Date,,,,
2,PRANP,No,ig_PRANP2,Prior Antineoplastic (ANP) Therapy,ig_PRANP2,,ANPTXT,Medication/Therapy,ANPTXT,,Text,,,,
2,PRANP,No,ig_PRANP1,Subject Information,ig_PRANP1,,PRRANPYN,Prior Medication/Therapy to Report?,PRRANPYN,,Text,cl_YN1,cl_YN1,,
2,PRANP,No,ig_PRANP1,Subject Information,ig_PRANP1,,PRANP_LABEL1,"Enter all oncology treatments including surgery, chemotherapy, immunotherapy, targeted therapy, surgery, radiation therapy, etc. that the subject received prior to entering into the study. Enter bridging oncology treatments received after consent but prior to protocol required lymphodepleting chemotherapy and T cell infusion (Day 0) on this CRF.",PRANP_LABEL1,,Text,,,,
2,PRANP,No,ig_PRANP1,Subject Information,ig_PRANP1,,ANPSPID,Line#,ANPSPID,,Text,,,,
2,PRANP,No,ig_PRANP1,Subject Information,ig_PRANP1,,PRANP_LABEL2,This CRF should be used to document the medications/therapies administered within a specific line of therapy (i.e. Line #1).  Each subsequent ANP therapy line should be reported on a new CRF. ,PRANP_LABEL2,,Text,,,,
2,PANP,No,ig_PANP2,Antineoplastic Therapy,ig_PANP2,,ANPCAT,Therapy Type,ANPCAT,,Text,cl_ANPTRTCAT1,cl_ANPTRTCAT1,,
2,PANP,No,ig_PANP2,Antineoplastic Therapy,ig_PANP2,,ANPSTDAT,Start Date,ANPSTDAT,,Date,,,,
2,PANP,No,ig_PANP2,Antineoplastic Therapy,ig_PANP2,,ANPDOSUOTH,Specify Unit,ANPDOSUOTH,,Text,,,,
2,PANP,No,ig_PANP2,Antineoplastic Therapy,ig_PANP2,,ANPDOSFRQ,Frequency,ANPDOSFRQ,,Text,cl_ANPFREQ1,cl_ANPFREQ1,,
2,PANP,No,ig_PANP2,Antineoplastic Therapy,ig_PANP2,,ANPONGO,Ongoing,ANPONGO,,Text,cl_YN1,cl_YN1,,
